Herd,Subspecies,Case #,Lab,Metadata file,Date sampled,Genotypes received,File,ID NAME,ID,Sample,BMS1117,BMS1117_2,TGLA53,TGLA53_2,BMC4214,BMC4214_2
PM,plains,EIB373,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54301,255,,89,89,136,138,175,185
PM,plains,EIB366,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54302,248,,91,91,136,138,185,187
PM,plains,EIB374,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54305,256,,89,91,138,138,175,187
PM,plains,EIB367,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54307,249,,91,93,136,138,187,187
PM,plains,EIB375,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54313,257,,89,89,134,134,185,187
PM,plains,EIB368,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54321,250,,91,91,136,138,175,187
PM,plains,EIB376,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54322,258,,89,89,136,138,175,187
PM,plains,EIB369,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54323,251,,89,91,136,136,185,185
PM,plains,EIB377,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54324,259,,89,91,134,138,185,187
PM,plains,EIB370,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54327,252,,89,93,134,138,187,187
PM,plains,EIB378,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54328,260,,89,89,138,138,175,187
PM,plains,EIB371,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,54329,253,,91,91,134,138,175,185
PM,plains,EIB379,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54332,261,,89,91,134,136,175,187
PM,plains,EIB372,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,54334,254,,89,89,136,138,175,187
PM,plains,EIB380,Davis,all samples,1992,2021,EIB77_773_Parks Canada_Results,5430x,262,,91,91,138,138,175,175
PM,plains,EIB582,Davis,Bison Samples_to_GregWilson_16Nov2020_BC,2017,2021,EIB77_773_Parks Canada_Results,BIBI091017A,263,,91,91,136,136,187,187
PM,plains,EIB598,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Sikanni 20-001,264,,89,89,136,138,175,181
RMNP,plains,EIB439,Davis,all samples,2021,2021,EIB77_773_Parks Canada_Results,177,280,,91,91,136,136,175,181
RMNP,plains,EIB438,Davis,all samples,2020,2021,EIB77_773_Parks Canada_Results,201,279,,91,93,136,140,175,187
RMNP,plains,EIB442,Davis,all samples,2020,2021,EIB77_773_Parks Canada_Results,203,283,,89,91,136,136,175,175
RMNP,plains,EIB443,Davis,all samples,2020,2021,EIB77_773_Parks Canada_Results,204,284,,93,93,136,136,175,175
RMNP,plains,EIB444,Davis,all samples,2020,2021,EIB77_773_Parks Canada_Results,205,285,,91,91,136,140,187,187
RMNP,plains,EIB440,Davis,all samples,2021,2021,EIB77_773_Parks Canada_Results,315,281,,91,91,134,136,175,185
RMNP,plains,EIB441,Davis,all samples,2021,2021,EIB77_773_Parks Canada_Results,381,282,,91,91,134,136,175,185
RMNP,plains,EIB755,Davis,,,2021,EIB77_773_Parks Canada_Results,7535409,291,,91,93,136,136,185,187
RMNP,plains,EIB754,Davis,,,2021,EIB77_773_Parks Canada_Results,7586321,290,,91,91,136,138,185,187
RMNP,plains,EIB753,Davis,,,2021,EIB77_773_Parks Canada_Results,7586347,289,,91,91,136,136,175,185
RMNP,plains,EIB751,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,7586374,287,,89,91,134,140,175,187
RMNP,plains,EIB757,Davis,,,2021,EIB77_773_Parks Canada_Results,7586382,293,,91,91,136,140,175,175
RMNP,plains,EIB756,Davis,,,2021,EIB77_773_Parks Canada_Results,7586383,292,,91,91,136,136,185,187
RMNP,plains,EIB750,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,9G92869,286,,89,91,134,136,175,185
RMNP,plains,EIB758,Davis,,,2021,EIB77_773_Parks Canada_Results,9H29246,294,,91,93,134,136,175,175
RMNP,plains,EIB752,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,9H29294,288,,91,93,136,136,175,185
RMNP,plains,EIB431,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-10A,273,,89,93,138,140,175,187
RMNP,plains,EIB432,Davis,Riding Mountain Bison Data for Wilson,2009,2021,EIB77_773_Parks Canada_Results,B-11A,274,,89,91,134,138,175,175
RMNP,plains,EIB433,Davis,Riding Mountain Bison Data for Wilson,2017,2021,EIB77_773_Parks Canada_Results,B-12A,275,,91,91,134,136,175,175
RMNP,plains,EIB434,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-13A,276,,89,91,134,136,175,175
RMNP,plains,EIB435,Davis,Riding Mountain Bison Data for Wilson,2014,2021,EIB77_773_Parks Canada_Results,B-14A,277,,91,91,136,136,185,187
RMNP,plains,EIB436,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-15A,278,,89,91,136,136,185,185
RMNP,plains,EIB422,Davis,Riding Mountain Bison Data for Wilson,2018,2021,EIB77_773_Parks Canada_Results,B-1A,265,,91,93,136,136,175,185
RMNP,plains,EIB423,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-2A,266,,89,91,136,140,175,185
RMNP,plains,EIB424,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-3A,267,,91,91,136,136,175,187
RMNP,plains,EIB425,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-4A,268,,91,91,136,136,175,185
RMNP,plains,EIB426,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-5A,269,,91,93,134,140,175,175
RMNP,plains,EIB427,Davis,Riding Mountain Bison Data for Wilson,2015,2021,EIB77_773_Parks Canada_Results,B-6A,270,,91,93,136,140,175,187
RMNP,plains,EIB429,Davis,Riding Mountain Bison Data for Wilson,2014,2021,EIB77_773_Parks Canada_Results,B-8A,271,,91,93,134,134,175,175
RMNP,plains,EIB430,Davis,Riding Mountain Bison Data for Wilson,2013,2021,EIB77_773_Parks Canada_Results,B-9A,272,,91,93,138,140,175,187
RMNP,plains,EIB759,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison (bull) hair 1,295,,89,91,136,136,181,185
RMNP,plains,EIB768,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 10,304,,89,93,134,138,185,187
RMNP,plains,EIB769,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 11,305,,89,91,136,136,185,185
RMNP,plains,EIB770,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 12,306,,89,91,136,140,175,187
RMNP,plains,EIB771,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 13,307,,91,93,136,136,185,185
RMNP,plains,EIB772,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 14,308,,91,91,136,136,185,187
RMNP,plains,EIB773,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 15,309,,91,91,134,140,175,185
RMNP,plains,EIB765,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 7,301,,91,93,136,138,185,187
RMNP,plains,EIB766,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 8,302,,91,91,136,136,175,185
RMNP,plains,EIB767,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bison Hair 9,303,,91,91,134,140,175,185
RMNP,plains,EIB760,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,Bull (no tag) 2,296,,91,91,136,140,185,187
RMNP,plains,EIB762,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,calf (no tag) 4,298,,93,93,136,136,175,175
RMNP,plains,EIB763,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,No ID (Calf) 5,299,,91,91,136,140,175,185
RMNP,plains,EIB761,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,no tag (cow?) 3,297,,91,91,136,140,185,187
RMNP,plains,EIB764,Davis,all samples,,2021,EIB77_773_Parks Canada_Results,no tag 6,300,,91,91,134,136,187,187
AISH,wood,EIB658,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,38077-YT,310,,89,91,136,136,181,181
AISH,wood,EIB659,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,38078-YT,311,,89,91,134,134,187,187
AISH,wood,EIB660,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,38079-YT,312,,89,91,136,136,179,181
AISH,wood,EIB661,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,38085-YT,313,,89,89,136,136,187,187
AISH,wood,EIB662,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,39216-YT,314,,89,89,136,136,179,181
AISH,wood,EIB663,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,39637-YT,315,,89,89,136,138,181,187
AISH,wood,EIB664,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,39638-YT,316,,89,91,136,138,187,187
AISH,wood,EIB665,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,39786-YT,317,,89,89,136,136,187,187
AISH,wood,EIB666,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,40975-YT,318,,89,89,134,136,181,181
AISH,wood,EIB667,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,40976-YT,319,,89,89,134,136,181,187
AISH,wood,EIB668,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,40979-YT,320,,89,89,136,136,181,181
AISH,wood,EIB669,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,40982-YT,321,,89,91,134,136,187,187
AISH,wood,EIB670,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,40994-YT,322,,91,91,134,136,187,187
AISH,wood,EIB671,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,40996-YT,323,,89,89,134,136,179,181
AISH,wood,EIB672,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,40997-YT,324,,89,91,134,136,179,181
AISH,wood,EIB673,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41000-YT,325,,89,89,136,136,181,187
AISH,wood,EIB674,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,41351-YT,326,,91,91,134,136,181,187
AISH,wood,EIB675,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,41352-YT,327,,89,91,136,136,181,187
AISH,wood,EIB676,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,41358-YT,328,,89,89,136,136,179,179
AISH,wood,EIB677,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,41359-YT,329,,89,89,136,136,179,181
AISH,wood,EIB678,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41403-YT,330,,91,91,136,136,187,187
AISH,wood,EIB679,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41406-YT,331,,89,91,134,136,181,187
AISH,wood,EIB680,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41407-YT,332,,89,89,136,138,187,187
AISH,wood,EIB681,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41408-YT,333,,91,91,136,136,179,181
AISH,wood,EIB682,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41409-YT,334,,89,91,134,138,179,191
AISH,wood,EIB683,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41410-YT,335,,89,89,136,138,181,187
AISH,wood,EIB684,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41412-YT,336,,91,91,134,136,179,187
AISH,wood,EIB685,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41416-YT,337,,89,89,134,136,181,181
AISH,wood,EIB686,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41418-YT,338,,89,91,134,140,181,187
AISH,wood,EIB687,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41420-YT,339,,89,89,136,136,181,181
AISH,wood,EIB688,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41422-YT,340,,91,91,136,138,181,181
AISH,wood,EIB689,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41424-YT,341,,89,91,136,136,181,187
AISH,wood,EIB690,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41435-YT,342,,89,91,134,134,179,187
AISH,wood,EIB691,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41443-YT,343,,89,89,136,138,179,187
AISH,wood,EIB692,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41444-YT,344,,89,91,138,138,187,187
AISH,wood,EIB693,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41447-YT,345,,91,91,134,136,179,179
AISH,wood,EIB694,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41453-YT,346,,89,89,134,136,179,187
AISH,wood,EIB695,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41454-YT,347,,89,89,134,136,179,179
AISH,wood,EIB696,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41460-YT,348,,89,89,138,138,187,187
AISH,wood,EIB697,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41468-YT,349,,89,91,134,136,181,187
AISH,wood,EIB698,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41471-YT,350,,91,91,134,136,187,187
AISH,wood,EIB699,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41479-YT,351,,89,89,136,138,187,187
AISH,wood,EIB700,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41480-YT,352,,89,91,134,140,179,179
AISH,wood,EIB701,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41483-YT,353,,89,91,134,138,179,181
AISH,wood,EIB702,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41515-YT,354,,91,91,134,138,181,187
AISH,wood,EIB703,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41517-YT,355,,89,89,134,136,181,181
AISH,wood,EIB704,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41522-YT,356,,89,89,136,138,179,187
AISH,wood,EIB705,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41524-YT,357,,89,91,134,134,181,181
AISH,wood,EIB706,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41526-YT,358,,89,91,136,138,179,187
AISH,wood,EIB707,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41527-YT,359,,89,91,136,138,181,187
AISH,wood,EIB708,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41538-YT,360,,91,91,138,138,187,187
AISH,wood,EIB710,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41546-YT,361,,89,89,136,136,181,187
AISH,wood,EIB711,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,41605-YT,362,,89,89,138,138,179,181
AISH,wood,EIB712,Davis,Yukon Bison Population Viability Analysis Sample List,2017,2021,EIB77_773_Parks Canada_Results,42941-YT,363,,89,89,134,138,181,187
AISH,wood,EIB713,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,43484-YT,364,,89,91,136,136,179,181
AISH,wood,EIB714,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,43493-YT,365,,89,89,136,138,187,187
AISH,wood,EIB715,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,43889-YT,366,,89,91,134,136,181,181
AISH,wood,EIB716,Davis,Yukon Bison Population Viability Analysis Sample List,2016,2021,EIB77_773_Parks Canada_Results,43894-YT,367,,89,91,136,138,179,181
AK,wood,EIB1,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID009,368,,89,91,136,136,179,187
AK,wood,EIB6,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID014,423,,89,91,134,136,179,181
AK,wood,EIB36,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID018,397,,89,89,134,140,179,187
AK,wood,EIB5,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID031,412,,89,89,136,140,179,179
AK,wood,EIB4,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID035,401,,89,91,136,136,181,181
AK,wood,EIB35,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID048,396,,91,91,134,136,179,179
AK,wood,EIB13,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID061,372,,89,91,136,136,181,187
AK,wood,EIB34,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID092,395,,89,91,134,136,187,191
AK,wood,EIB33,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID102,394,,89,91,134,136,179,187
AK,wood,EIB32,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID106,393,,89,91,134,136,179,179
AK,wood,EIB31,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID112,392,,89,91,134,136,179,179
AK,wood,EIB66,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID119,430,,89,91,134,134,179,187
AK,wood,EIB30,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID120,391,,89,89,134,136,179,179
AK,wood,EIB29,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID121,389,,91,91,134,136,179,187
AK,wood,EIB28,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID122,388,,89,91,136,138,187,187
AK,wood,EIB65,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID131,429,,89,89,134,140,187,187
AK,wood,EIB64,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID135,428,,89,91,136,138,179,191
AK,wood,EIB63,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID136,427,,89,89,138,138,187,191
AK,wood,EIB62,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID137,426,,91,93,136,136,179,187
AK,wood,EIB61,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID139,425,,89,91,136,136,181,181
AK,wood,EIB60,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID140,424,,89,91,136,138,179,181
AK,wood,EIB59,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID144,422,,89,89,134,136,179,191
AK,wood,EIB58,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID145,421,,91,91,136,136,179,181
AK,wood,EIB57,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID150,420,,89,89,136,136,187,187
AK,wood,EIB40,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID151,402,,89,89,134,136,179,181
AK,wood,EIB39,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID152,400,,89,91,136,136,181,187
AK,wood,EIB38,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID154,399,,89,91,134,134,179,179
AK,wood,EIB37,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID156,398,,89,91,134,136,181,187
AK,wood,EIB76,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID158,441,,89,89,134,138,179,187
AK,wood,EIB75,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID159,440,,89,91,136,136,181,187
AK,wood,EIB12,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID160,371,,89,91,136,136,179,187
AK,wood,EIB74,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID163,439,,89,91,136,138,179,187
AK,wood,EIB73,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID164,438,,89,89,136,140,179,187
AK,wood,EIB72,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID165,437,,91,91,136,136,181,187
AK,wood,EIB71,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID167,436,,89,89,136,138,187,187
AK,wood,EIB70,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID171,435,,89,89,136,136,179,187
AK,wood,EIB2,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID172,379,,89,91,136,136,181,187
AK,wood,EIB69,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID176,433,,91,91,134,136,179,187
AK,wood,EIB68,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID179,432,,91,91,136,138,179,187
AK,wood,EIB67,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID180,431,,91,91,136,136,179,187
AK,wood,EIB55,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID183,418,,91,91,134,134,179,179
AK,wood,EIB54,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID184,417,,89,89,136,136,187,187
AK,wood,EIB53,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID185,416,,89,91,136,138,179,179
AK,wood,EIB52,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID186,415,,91,91,136,136,179,179
AK,wood,EIB51,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID191,414,,89,89,134,136,179,187
AK,wood,EIB47,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID192,409,,91,93,134,136,179,179
AK,wood,EIB50,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID193,413,,89,89,134,136,179,181
AK,wood,EIB49,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID194,411,,89,91,134,136,179,179
AK,wood,EIB45,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID196,407,,89,91,136,136,187,187
AK,wood,EIB44,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID197,406,,91,91,136,136,181,181
AK,wood,EIB41,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID198,403,,89,91,134,136,179,179
AK,wood,EIB48,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID199,410,,91,91,134,134,179,187
AK,wood,EIB43,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID200,405,,89,91,136,136,187,187
AK,wood,EIB11,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID201,370,,89,91,134,136,179,187
AK,wood,EIB42,Davis,AK samples.pdf,,2021,Alaska_EIB1_76_Diversity_Results,PID202,404,,89,89,136,136,181,187
